chip_id,grid_id,detector,pred_idx,label,iou_to_gt,area_m2,source_detector,chip_path,split,dup_group_id,dup_size,is_canonical
v4_2_G0926_p0026,G0926,v4_2,26,pv,0.2811,74.661,both,chips/pv/v4_2_G0926_p0026.png,,,1,True
v4_2_G0890_p0003,G0890,v4_2,3,nonpv,0.0,263.835,both,chips/nonpv/v4_2_G0890_p0003.png,,,1,True
v3c_G0923_p0136,G0923,v3c,136,pv,0.9479,26.936,both,chips/pv/v3c_G0923_p0136.png,,g00793,2,True
v4_2_G0890_p0004,G0890,v4_2,4,nonpv,0.0,87.535,v4_2,chips/nonpv/v4_2_G0890_p0004.png,,,1,True
v3c_G0923_p0137,G0923,v3c,137,pv,0.8735,41.787,both,chips/pv/v3c_G0923_p0137.png,,,1,True
v4_2_G0926_p0027,G0926,v4_2,27,pv,0.6197,29.327,both,chips/pv/v4_2_G0926_p0027.png,,,1,True
v4_2_G0890_p0005,G0890,v4_2,5,nonpv,0.0,40.373,v4_2,chips/nonpv/v4_2_G0890_p0005.png,,g00925,2,False
v4_2_G0926_p0028,G0926,v4_2,28,pv,0.7422,17.281,both,chips/pv/v4_2_G0926_p0028.png,,,1,True
v3c_G0923_p0138,G0923,v3c,138,pv,0.9262,83.873,both,chips/pv/v3c_G0923_p0138.png,,g00794,2,True
v4_2_G0890_p0006,G0890,v4_2,6,nonpv,0.0,29.125,both,chips/nonpv/v4_2_G0890_p0006.png,,,1,True
v3c_G0923_p0139,G0923,v3c,139,pv,0.9438,40.533,both,chips/pv/v3c_G0923_p0139.png,,,1,True
v4_2_G0926_p0029,G0926,v4_2,29,pv,0.839,94.948,both,chips/pv/v4_2_G0926_p0029.png,,,1,True
v4_2_G0926_p0030,G0926,v4_2,30,pv,0.6837,11.269,v4_2,chips/pv/v4_2_G0926_p0030.png,,,1,True
v4_2_G0890_p0007,G0890,v4_2,7,nonpv,0.0,97.408,v4_2,chips/nonpv/v4_2_G0890_p0007.png,,,1,True
v3c_G0923_p0140,G0923,v3c,140,pv,0.8923,92.055,both,chips/pv/v3c_G0923_p0140.png,,,1,True
v3c_G0923_p0142,G0923,v3c,142,pv,0.8453,22.178,both,chips/pv/v3c_G0923_p0142.png,,,1,True
v4_2_G0926_p0032,G0926,v4_2,32,pv,0.7153,30.262,both,chips/pv/v4_2_G0926_p0032.png,,,1,True
v4_2_G0890_p0010,G0890,v4_2,10,nonpv,0.0,26.516,both,chips/nonpv/v4_2_G0890_p0010.png,,,1,True
v4_2_G0890_p0011,G0890,v4_2,11,nonpv,0.0,224.851,both,chips/nonpv/v4_2_G0890_p0011.png,,,1,True
v4_2_G0926_p0033,G0926,v4_2,33,pv,0.2784,22.597,v4_2,chips/pv/v4_2_G0926_p0033.png,,,1,True
v3c_G0923_p0143,G0923,v3c,143,pv,0.6427,46.685,both,chips/pv/v3c_G0923_p0143.png,,,1,True
v4_2_G0890_p0012,G0890,v4_2,12,nonpv,0.0,68.799,both,chips/nonpv/v4_2_G0890_p0012.png,,,1,True
v3c_G0923_p0144,G0923,v3c,144,pv,0.9773,18.276,both,chips/pv/v3c_G0923_p0144.png,,,1,True
v4_2_G0926_p0034,G0926,v4_2,34,pv,0.7833,60.265,both,chips/pv/v4_2_G0926_p0034.png,,,1,True
v3c_G0923_p0145,G0923,v3c,145,pv,0.8401,34.481,both,chips/pv/v3c_G0923_p0145.png,,,1,True
v4_2_G0926_p0035,G0926,v4_2,35,pv,0.4489,26.499,v4_2,chips/pv/v4_2_G0926_p0035.png,,,1,True
v4_2_G0890_p0013,G0890,v4_2,13,nonpv,0.0,224.014,both,chips/nonpv/v4_2_G0890_p0013.png,,,1,True
v3c_G0923_p0146,G0923,v3c,146,pv,0.8909,15.13,both,chips/pv/v3c_G0923_p0146.png,,,1,True
v4_2_G0890_p0014,G0890,v4_2,14,nonpv,0.0,283.881,v4_2,chips/nonpv/v4_2_G0890_p0014.png,,,1,True
v4_2_G0926_p0036,G0926,v4_2,36,pv,0.713,40.773,both,chips/pv/v4_2_G0926_p0036.png,,,1,True
v3c_G0923_p0147,G0923,v3c,147,pv,0.9364,16.225,both,chips/pv/v3c_G0923_p0147.png,,,1,True
v4_2_G0926_p0037,G0926,v4_2,37,pv,0.7507,39.799,both,chips/pv/v4_2_G0926_p0037.png,,,1,True
v4_2_G0890_p0016,G0890,v4_2,16,nonpv,0.0,5.554,v4_2,chips/nonpv/v4_2_G0890_p0016.png,,,1,True
v4_2_G0926_p0042,G0926,v4_2,42,pv,0.7319,100.281,both,chips/pv/v4_2_G0926_p0042.png,,,1,True
v3c_G0923_p0148,G0923,v3c,148,pv,0.9224,58.033,both,chips/pv/v3c_G0923_p0148.png,,,1,True
v4_2_G0890_p0017,G0890,v4_2,17,nonpv,0.0,60.16,v4_2,chips/nonpv/v4_2_G0890_p0017.png,,,1,True
v4_2_G0890_p0018,G0890,v4_2,18,nonpv,0.0,50.744,both,chips/nonpv/v4_2_G0890_p0018.png,,,1,True
v4_2_G0926_p0043,G0926,v4_2,43,pv,0.7009,25.623,both,chips/pv/v4_2_G0926_p0043.png,,,1,True
v3c_G0923_p0149,G0923,v3c,149,pv,0.3577,67.011,both,chips/pv/v3c_G0923_p0149.png,,,1,True
v4_2_G0890_p0019,G0890,v4_2,19,nonpv,0.0,328.312,v4_2,chips/nonpv/v4_2_G0890_p0019.png,,,1,True
v4_2_G0926_p0044,G0926,v4_2,44,pv,0.606,9.954,both,chips/pv/v4_2_G0926_p0044.png,,,1,True
v3c_G0923_p0150,G0923,v3c,150,pv,0.8211,24.169,both,chips/pv/v3c_G0923_p0150.png,,,1,True
v4_2_G0890_p0020,G0890,v4_2,20,nonpv,0.0,34.38,v4_2,chips/nonpv/v4_2_G0890_p0020.png,,,1,True
v3c_G0923_p0152,G0923,v3c,152,pv,0.8889,55.285,both,chips/pv/v3c_G0923_p0152.png,,,1,True
v4_2_G0926_p0047,G0926,v4_2,47,pv,0.8697,134.78,both,chips/pv/v4_2_G0926_p0047.png,,,1,True
v3c_G0923_p0156,G0923,v3c,156,pv,0.6224,22.854,both,chips/pv/v3c_G0923_p0156.png,,,1,True
v4_2_G0890_p0021,G0890,v4_2,21,nonpv,0.0,86.159,v4_2,chips/nonpv/v4_2_G0890_p0021.png,,g00938,2,False
v4_2_G0890_p0022,G0890,v4_2,22,nonpv,0.0,27.253,v4_2,chips/nonpv/v4_2_G0890_p0022.png,,,1,True
v3c_G0923_p0157,G0923,v3c,157,pv,0.409,19.908,both,chips/pv/v3c_G0923_p0157.png,,,1,True
v4_2_G0890_p0023,G0890,v4_2,23,nonpv,0.0,22.654,v4_2,chips/nonpv/v4_2_G0890_p0023.png,,,1,True
v3c_G0923_p0158,G0923,v3c,158,pv,0.8816,8.103,both,chips/pv/v3c_G0923_p0158.png,,,1,True
v3c_G0923_p0159,G0923,v3c,159,pv,0.9388,6.43,both,chips/pv/v3c_G0923_p0159.png,,,1,True
v4_2_G0890_p0024,G0890,v4_2,24,nonpv,0.0,19.33,v4_2,chips/nonpv/v4_2_G0890_p0024.png,,,1,True
v3c_G0923_p0160,G0923,v3c,160,pv,0.6544,73.82,both,chips/pv/v3c_G0923_p0160.png,,,1,True
v4_2_G0890_p0037,G0890,v4_2,37,nonpv,0.0,69.375,both,chips/nonpv/v4_2_G0890_p0037.png,,g00913,2,False
v3c_G0923_p0161,G0923,v3c,161,pv,0.931,27.274,both,chips/pv/v3c_G0923_p0161.png,,,1,True
v4_2_G0890_p0050,G0890,v4_2,50,nonpv,0.0,549.048,both,chips/nonpv/v4_2_G0890_p0050.png,,,1,True
v4_2_G0890_p0054,G0890,v4_2,54,nonpv,0.0,124.118,v4_2,chips/nonpv/v4_2_G0890_p0054.png,,,1,True
v3c_G0923_p0162,G0923,v3c,162,pv,0.3024,34.103,v3c,chips/pv/v3c_G0923_p0162.png,,,1,True
v3c_G0923_p0163,G0923,v3c,163,pv,0.7878,15.907,both,chips/pv/v3c_G0923_p0163.png,,,1,True
v4_2_G0890_p0055,G0890,v4_2,55,nonpv,0.0,1812.273,both,chips/nonpv/v4_2_G0890_p0055.png,,,1,True
v4_2_G0890_p0056,G0890,v4_2,56,nonpv,0.0,179.322,v4_2,chips/nonpv/v4_2_G0890_p0056.png,,,1,True
v3c_G0923_p0164,G0923,v3c,164,pv,0.9535,5.793,both,chips/pv/v3c_G0923_p0164.png,,,1,True
v3c_G0923_p0165,G0923,v3c,165,pv,0.8714,9.894,both,chips/pv/v3c_G0923_p0165.png,,,1,True
v4_2_G0890_p0057,G0890,v4_2,57,nonpv,0.0,224.132,both,chips/nonpv/v4_2_G0890_p0057.png,,,1,True
v4_2_G0890_p0058,G0890,v4_2,58,nonpv,0.0,21.479,v4_2,chips/nonpv/v4_2_G0890_p0058.png,,,1,True
v3c_G0923_p0166,G0923,v3c,166,pv,0.7912,49.97,both,chips/pv/v3c_G0923_p0166.png,,,1,True
v4_2_G0890_p0061,G0890,v4_2,61,nonpv,0.0,17.02,both,chips/nonpv/v4_2_G0890_p0061.png,,,1,True
v3c_G0923_p0167,G0923,v3c,167,pv,0.9178,29.185,both,chips/pv/v3c_G0923_p0167.png,,,1,True
v3c_G0923_p0168,G0923,v3c,168,pv,0.45,26.856,both,chips/pv/v3c_G0923_p0168.png,,,1,True
v4_2_G0890_p0062,G0890,v4_2,62,nonpv,0.0,138.97,v4_2,chips/nonpv/v4_2_G0890_p0062.png,,g00950,2,False
v3c_G0923_p0169,G0923,v3c,169,pv,0.4819,42.902,both,chips/pv/v3c_G0923_p0169.png,,,1,True
v4_2_G0890_p0063,G0890,v4_2,63,nonpv,0.0,40.032,v4_2,chips/nonpv/v4_2_G0890_p0063.png,,,1,True
v3c_G0923_p0170,G0923,v3c,170,pv,0.8055,22.894,both,chips/pv/v3c_G0923_p0170.png,,,1,True
v4_2_G0890_p0064,G0890,v4_2,64,nonpv,0.0,13.457,v4_2,chips/nonpv/v4_2_G0890_p0064.png,,,1,True
v4_2_G0890_p0065,G0890,v4_2,65,nonpv,0.0,76.899,both,chips/nonpv/v4_2_G0890_p0065.png,,,1,True
v3c_G0923_p0171,G0923,v3c,171,pv,0.7729,15.389,both,chips/pv/v3c_G0923_p0171.png,,,1,True
v4_2_G0890_p0066,G0890,v4_2,66,nonpv,0.0,10.929,v4_2,chips/nonpv/v4_2_G0890_p0066.png,,g00666,2,True
v3c_G0923_p0173,G0923,v3c,173,pv,0.8986,25.522,both,chips/pv/v3c_G0923_p0173.png,,,1,True
v4_2_G0890_p0068,G0890,v4_2,68,nonpv,0.0,5.156,v4_2,chips/nonpv/v4_2_G0890_p0068.png,,,1,True
v3c_G0923_p0174,G0923,v3c,174,pv,0.6131,24.288,both,chips/pv/v3c_G0923_p0174.png,,,1,True
v3c_G0923_p0175,G0923,v3c,175,pv,0.9574,20.685,both,chips/pv/v3c_G0923_p0175.png,,,1,True
v4_2_G0890_p0069,G0890,v4_2,69,nonpv,0.0,166.119,v4_2,chips/nonpv/v4_2_G0890_p0069.png,,g00668,2,True
v3c_G0923_p0176,G0923,v3c,176,pv,0.7825,40.055,both,chips/pv/v3c_G0923_p0176.png,,,1,True
v4_2_G0890_p0071,G0890,v4_2,71,nonpv,0.0,115.557,both,chips/nonpv/v4_2_G0890_p0071.png,,g00669,2,True
v4_2_G0890_p0072,G0890,v4_2,72,nonpv,0.0,243.418,v4_2,chips/nonpv/v4_2_G0890_p0072.png,,,1,True
v3c_G0923_p0177,G0923,v3c,177,pv,0.805,32.152,both,chips/pv/v3c_G0923_p0177.png,,,1,True
v3c_G0923_p0178,G0923,v3c,178,pv,0.5286,33.565,both,chips/pv/v3c_G0923_p0178.png,,g00795,2,False
v4_2_G0890_p0073,G0890,v4_2,73,nonpv,0.0,22.654,v4_2,chips/nonpv/v4_2_G0890_p0073.png,,,1,True
v3c_G0923_p0179,G0923,v3c,179,pv,0.8775,82.359,both,chips/pv/v3c_G0923_p0179.png,,g00796,2,False
v4_2_G0890_p0074,G0890,v4_2,74,nonpv,0.0,45.487,v4_2,chips/nonpv/v4_2_G0890_p0074.png,,,1,True
v4_2_G0890_p0075,G0890,v4_2,75,nonpv,0.0,204.54,v4_2,chips/nonpv/v4_2_G0890_p0075.png,,,1,True
v3c_G0923_p0180,G0923,v3c,180,pv,0.9285,38.96,both,chips/pv/v3c_G0923_p0180.png,,g00797,2,False
v4_2_G0890_p0076,G0890,v4_2,76,nonpv,0.0,61.213,v4_2,chips/nonpv/v4_2_G0890_p0076.png,,,1,True
v3c_G0923_p0181,G0923,v3c,181,pv,0.8908,86.301,both,chips/pv/v3c_G0923_p0181.png,,,1,True
v4_2_G0891_p0000,G0891,v4_2,0,nonpv,0.0,15.827,both,chips/nonpv/v4_2_G0891_p0000.png,,,1,True
v3c_G0923_p0182,G0923,v3c,182,pv,0.834,14.991,both,chips/pv/v3c_G0923_p0182.png,,,1,True
v4_2_G0891_p0001,G0891,v4_2,1,nonpv,0.0,7.923,v4_2,chips/nonpv/v4_2_G0891_p0001.png,,,1,True
v3c_G0923_p0183,G0923,v3c,183,pv,0.8931,41.926,both,chips/pv/v3c_G0923_p0183.png,,,1,True
v4_2_G0891_p0002,G0891,v4_2,2,nonpv,0.0,22.058,v4_2,chips/nonpv/v4_2_G0891_p0002.png,,g00965,2,False
v3c_G0923_p0184,G0923,v3c,184,pv,0.5926,525.173,both,chips/pv/v3c_G0923_p0184.png,,,1,True
v4_2_G0891_p0003,G0891,v4_2,3,nonpv,0.0,16.922,v4_2,chips/nonpv/v4_2_G0891_p0003.png,,g00966,2,False
v3c_G0923_p0185,G0923,v3c,185,pv,0.6759,53.373,both,chips/pv/v3c_G0923_p0185.png,,,1,True
v3c_G0923_p0186,G0923,v3c,186,pv,0.7783,209.551,both,chips/pv/v3c_G0923_p0186.png,,,1,True
v4_2_G0891_p0004,G0891,v4_2,4,nonpv,0.0,15.449,both,chips/nonpv/v4_2_G0891_p0004.png,,,1,True
v4_2_G0891_p0005,G0891,v4_2,5,nonpv,0.0,206.485,v4_2,chips/nonpv/v4_2_G0891_p0005.png,,,1,True
v3c_G0923_p0188,G0923,v3c,188,pv,0.9316,29.225,both,chips/pv/v3c_G0923_p0188.png,,,1,True
v3c_G0923_p0189,G0923,v3c,189,pv,0.8277,49.491,both,chips/pv/v3c_G0923_p0189.png,,,1,True
v4_2_G0891_p0006,G0891,v4_2,6,nonpv,0.0,97.25,both,chips/nonpv/v4_2_G0891_p0006.png,,,1,True
v4_2_G0891_p0007,G0891,v4_2,7,nonpv,0.0,15.628,v4_2,chips/nonpv/v4_2_G0891_p0007.png,,,1,True
v3c_G0923_p0190,G0923,v3c,190,pv,0.7934,234.615,both,chips/pv/v3c_G0923_p0190.png,,,1,True
v3c_G0923_p0191,G0923,v3c,191,pv,0.7471,60.122,both,chips/pv/v3c_G0923_p0191.png,,,1,True
v4_2_G0891_p0008,G0891,v4_2,8,nonpv,0.0,266.462,v4_2,chips/nonpv/v4_2_G0891_p0008.png,,,1,True
v4_2_G0891_p0009,G0891,v4_2,9,nonpv,0.0,27.433,both,chips/nonpv/v4_2_G0891_p0009.png,,,1,True
v3c_G0923_p0192,G0923,v3c,192,pv,0.7146,60.699,both,chips/pv/v3c_G0923_p0192.png,,,1,True
v3c_G0923_p0193,G0923,v3c,193,pv,0.9081,159.861,both,chips/pv/v3c_G0923_p0193.png,,,1,True
v4_2_G0891_p0010,G0891,v4_2,10,nonpv,0.0,39.019,both,chips/nonpv/v4_2_G0891_p0010.png,,,1,True
v4_2_G0891_p0011,G0891,v4_2,11,nonpv,0.0,40.372,both,chips/nonpv/v4_2_G0891_p0011.png,,,1,True
v3c_G0923_p0194,G0923,v3c,194,pv,0.4487,85.664,both,chips/pv/v3c_G0923_p0194.png,,,1,True
v3c_G0923_p0195,G0923,v3c,195,pv,0.7714,55.822,both,chips/pv/v3c_G0923_p0195.png,,,1,True
v4_2_G0891_p0012,G0891,v4_2,12,nonpv,0.0,41.586,both,chips/nonpv/v4_2_G0891_p0012.png,,,1,True
v4_2_G0891_p0013,G0891,v4_2,13,nonpv,0.0,168.715,v4_2,chips/nonpv/v4_2_G0891_p0013.png,,,1,True
v3c_G0923_p0196,G0923,v3c,196,pv,0.9156,17.678,both,chips/pv/v3c_G0923_p0196.png,,,1,True
v3c_G0923_p0197,G0923,v3c,197,pv,0.4579,83.912,both,chips/pv/v3c_G0923_p0197.png,,,1,True
v4_2_G0891_p0014,G0891,v4_2,14,nonpv,0.0,34.679,both,chips/nonpv/v4_2_G0891_p0014.png,,,1,True
v4_2_G0891_p0015,G0891,v4_2,15,nonpv,0.0,162.941,v4_2,chips/nonpv/v4_2_G0891_p0015.png,,g00938,2,True
v3c_G0923_p0198,G0923,v3c,198,pv,0.9444,17.798,both,chips/pv/v3c_G0923_p0198.png,,,1,True
v3c_G0923_p0199,G0923,v3c,199,pv,0.4216,309.648,both,chips/pv/v3c_G0923_p0199.png,,,1,True
v4_2_G0891_p0016,G0891,v4_2,16,nonpv,0.0,114.866,v4_2,chips/nonpv/v4_2_G0891_p0016.png,,,1,True
v4_2_G0891_p0017,G0891,v4_2,17,nonpv,0.0,442.205,v4_2,chips/nonpv/v4_2_G0891_p0017.png,,,1,True
v3c_G0923_p0200,G0923,v3c,200,pv,0.3219,118.372,both,chips/pv/v3c_G0923_p0200.png,,,1,True
v3c_G0923_p0201,G0923,v3c,201,pv,0.88,18.913,both,chips/pv/v3c_G0923_p0201.png,,,1,True
v4_2_G0891_p0018,G0891,v4_2,18,nonpv,0.0,49.888,v4_2,chips/nonpv/v4_2_G0891_p0018.png,,,1,True
v4_2_G0891_p0019,G0891,v4_2,19,nonpv,0.0,17.041,v4_2,chips/nonpv/v4_2_G0891_p0019.png,,,1,True
v3c_G0923_p0202,G0923,v3c,202,pv,0.7875,23.889,both,chips/pv/v3c_G0923_p0202.png,,,1,True
v3c_G0923_p0203,G0923,v3c,203,pv,0.8737,25.522,both,chips/pv/v3c_G0923_p0203.png,,,1,True
v4_2_G0891_p0020,G0891,v4_2,20,nonpv,0.0,148.83,v4_2,chips/nonpv/v4_2_G0891_p0020.png,,,1,True
v4_2_G0891_p0024,G0891,v4_2,24,nonpv,0.0,33.564,v4_2,chips/nonpv/v4_2_G0891_p0024.png,,,1,True
v3c_G0923_p0204,G0923,v3c,204,pv,0.8993,22.138,both,chips/pv/v3c_G0923_p0204.png,,,1,True
v3c_G0923_p0205,G0923,v3c,205,pv,0.8816,38.781,both,chips/pv/v3c_G0923_p0205.png,,,1,True
v4_2_G0891_p0027,G0891,v4_2,27,nonpv,0.0,240.882,v4_2,chips/nonpv/v4_2_G0891_p0027.png,,,1,True
v4_2_G0891_p0031,G0891,v4_2,31,nonpv,0.0,78.036,v4_2,chips/nonpv/v4_2_G0891_p0031.png,,,1,True
v3c_G0923_p0206,G0923,v3c,206,pv,0.4685,93.249,both,chips/pv/v3c_G0923_p0206.png,,,1,True
v3c_G0923_p0207,G0923,v3c,207,pv,0.7805,56.678,both,chips/pv/v3c_G0923_p0207.png,,,1,True
v4_2_G0891_p0033,G0891,v4_2,33,nonpv,0.0,140.821,v4_2,chips/nonpv/v4_2_G0891_p0033.png,,g00950,2,True
v4_2_G0891_p0034,G0891,v4_2,34,nonpv,0.0,7.186,v4_2,chips/nonpv/v4_2_G0891_p0034.png,,,1,True
v3c_G0923_p0208,G0923,v3c,208,pv,0.5154,83.533,both,chips/pv/v3c_G0923_p0208.png,,,1,True
v3c_G0923_p0209,G0923,v3c,209,pv,0.9659,18.017,both,chips/pv/v3c_G0923_p0209.png,,,1,True
v4_2_G0891_p0035,G0891,v4_2,35,nonpv,0.0,37.605,v4_2,chips/nonpv/v4_2_G0891_p0035.png,,,1,True
v4_2_G0891_p0036,G0891,v4_2,36,nonpv,0.0,118.865,both,chips/nonpv/v4_2_G0891_p0036.png,,,1,True
v3c_G0923_p0210,G0923,v3c,210,pv,0.843,20.167,both,chips/pv/v3c_G0923_p0210.png,,,1,True
v3c_G0923_p0211,G0923,v3c,211,pv,0.7508,42.742,both,chips/pv/v3c_G0923_p0211.png,,,1,True
v4_2_G0891_p0038,G0891,v4_2,38,nonpv,0.0,40.59,v4_2,chips/nonpv/v4_2_G0891_p0038.png,,,1,True
v4_2_G0891_p0039,G0891,v4_2,39,nonpv,0.078,216.287,v4_2,chips/nonpv/v4_2_G0891_p0039.png,,,1,True
v3c_G0923_p0212,G0923,v3c,212,pv,0.8024,49.59,both,chips/pv/v3c_G0923_p0212.png,,,1,True
v3c_G0923_p0213,G0923,v3c,213,pv,0.4892,88.033,both,chips/pv/v3c_G0923_p0213.png,,,1,True
v4_2_G0891_p0040,G0891,v4_2,40,nonpv,0.0,397.003,v4_2,chips/nonpv/v4_2_G0891_p0040.png,,,1,True
v4_2_G0891_p0041,G0891,v4_2,41,nonpv,0.0,211.151,both,chips/nonpv/v4_2_G0891_p0041.png,,,1,True
v3c_G0923_p0214,G0923,v3c,214,pv,0.9287,8.919,both,chips/pv/v3c_G0923_p0214.png,,,1,True
v3c_G0923_p0215,G0923,v3c,215,pv,0.8109,18.156,both,chips/pv/v3c_G0923_p0215.png,,,1,True
v4_2_G0891_p0042,G0891,v4_2,42,nonpv,0.0,34.638,v4_2,chips/nonpv/v4_2_G0891_p0042.png,,,1,True
v4_2_G0891_p0045,G0891,v4_2,45,nonpv,0.0,40.929,v4_2,chips/nonpv/v4_2_G0891_p0045.png,,,1,True
v3c_G0923_p0216,G0923,v3c,216,pv,0.2806,54.568,both,chips/pv/v3c_G0923_p0216.png,,,1,True
v3c_G0923_p0217,G0923,v3c,217,pv,0.2022,87.834,both,chips/pv/v3c_G0923_p0217.png,,,1,True
v4_2_G0891_p0046,G0891,v4_2,46,nonpv,0.0,52.973,v4_2,chips/nonpv/v4_2_G0891_p0046.png,,,1,True
v4_2_G0891_p0048,G0891,v4_2,48,nonpv,0.0,14.213,v4_2,chips/nonpv/v4_2_G0891_p0048.png,,,1,True
v3c_G0923_p0218,G0923,v3c,218,pv,0.3594,191.792,both,chips/pv/v3c_G0923_p0218.png,,,1,True
v3c_G0924_p0000,G0924,v3c,0,pv,0.869,11.707,both,chips/pv/v3c_G0924_p0000.png,,,1,True
v4_2_G0891_p0049,G0891,v4_2,49,nonpv,0.0,19.469,v4_2,chips/nonpv/v4_2_G0891_p0049.png,,,1,True
v4_2_G0891_p0050,G0891,v4_2,50,nonpv,0.0,22.932,v4_2,chips/nonpv/v4_2_G0891_p0050.png,,,1,True
v3c_G0924_p0001,G0924,v3c,1,pv,0.9324,38.226,both,chips/pv/v3c_G0924_p0001.png,,,1,True
v3c_G0924_p0002,G0924,v3c,2,pv,0.2145,174.645,both,chips/pv/v3c_G0924_p0002.png,,,1,True
v4_2_G0891_p0051,G0891,v4_2,51,nonpv,0.0,56.455,both,chips/nonpv/v4_2_G0891_p0051.png,,g01001,2,True
v4_2_G0891_p0052,G0891,v4_2,52,nonpv,0.0,62.029,both,chips/nonpv/v4_2_G0891_p0052.png,,g00774,3,False
v3c_G0924_p0004,G0924,v3c,4,pv,0.3989,85.57,both,chips/pv/v3c_G0924_p0004.png,,,1,True
v3c_G0924_p0005,G0924,v3c,5,pv,0.8167,19.929,both,chips/pv/v3c_G0924_p0005.png,,,1,True
v4_2_G0891_p0053,G0891,v4_2,53,nonpv,0.0,55.181,both,chips/nonpv/v4_2_G0891_p0053.png,,g00775,3,False
v4_2_G0891_p0054,G0891,v4_2,54,nonpv,0.0,35.931,both,chips/nonpv/v4_2_G0891_p0054.png,,g00776,3,False
v3c_G0924_p0006,G0924,v3c,6,pv,0.9189,27.953,both,chips/pv/v3c_G0924_p0006.png,,g00860,2,True
v3c_G0924_p0007,G0924,v3c,7,pv,0.8244,18.516,both,chips/pv/v3c_G0924_p0007.png,,,1,True
v4_2_G0892_p0000,G0892,v4_2,0,nonpv,0.0,44.594,v4_2,chips/nonpv/v4_2_G0892_p0000.png,,g01005,2,False
v3c_G0924_p0008,G0924,v3c,8,pv,0.9743,45.134,both,chips/pv/v3c_G0924_p0008.png,,g00863,2,False
v4_2_G0892_p0001,G0892,v4_2,1,nonpv,0.0,163.823,v4_2,chips/nonpv/v4_2_G0892_p0001.png,,,1,True
v4_2_G0892_p0006,G0892,v4_2,6,nonpv,0.0,11.766,v4_2,chips/nonpv/v4_2_G0892_p0006.png,,,1,True
v3c_G0924_p0009,G0924,v3c,9,pv,0.2789,97.734,both,chips/pv/v3c_G0924_p0009.png,,,1,True
v3c_G0924_p0011,G0924,v3c,11,pv,0.879,12.244,both,chips/pv/v3c_G0924_p0011.png,,,1,True
v4_2_G0892_p0007,G0892,v4_2,7,nonpv,0.0,283.527,v4_2,chips/nonpv/v4_2_G0892_p0007.png,,,1,True
v3c_G0924_p0012,G0924,v3c,12,pv,0.7096,21.999,both,chips/pv/v3c_G0924_p0012.png,,,1,True
v4_2_G0892_p0008,G0892,v4_2,8,nonpv,0.0,31.694,v4_2,chips/nonpv/v4_2_G0892_p0008.png,,g01009,2,True
v4_2_G0892_p0009,G0892,v4_2,9,nonpv,0.0,64.243,v4_2,chips/nonpv/v4_2_G0892_p0009.png,,,1,True
v3c_G0924_p0013,G0924,v3c,13,pv,0.7405,20.447,both,chips/pv/v3c_G0924_p0013.png,,,1,True
v3c_G0924_p0015,G0924,v3c,15,pv,0.7325,41.75,both,chips/pv/v3c_G0924_p0015.png,,,1,True
v4_2_G0892_p0011,G0892,v4_2,11,nonpv,0.0,73.003,v4_2,chips/nonpv/v4_2_G0892_p0011.png,,,1,True
v3c_G0924_p0016,G0924,v3c,16,pv,0.8595,15.689,both,chips/pv/v3c_G0924_p0016.png,,,1,True
v4_2_G0892_p0012,G0892,v4_2,12,nonpv,0.0,236.839,v4_2,chips/nonpv/v4_2_G0892_p0012.png,,,1,True
v4_2_G0892_p0013,G0892,v4_2,13,nonpv,0.0,53.71,both,chips/nonpv/v4_2_G0892_p0013.png,,,1,True
v3c_G0924_p0017,G0924,v3c,17,pv,0.9101,20.546,both,chips/pv/v3c_G0924_p0017.png,,,1,True
v3c_G0924_p0018,G0924,v3c,18,pv,0.9597,12.324,both,chips/pv/v3c_G0924_p0018.png,,,1,True
v4_2_G0892_p0014,G0892,v4_2,14,nonpv,0.0,131.351,v4_2,chips/nonpv/v4_2_G0892_p0014.png,,,1,True
v4_2_G0892_p0015,G0892,v4_2,15,nonpv,0.0,121.158,v4_2,chips/nonpv/v4_2_G0892_p0015.png,,,1,True
v3c_G0924_p0019,G0924,v3c,19,pv,0.8543,95.327,both,chips/pv/v3c_G0924_p0019.png,,,1,True
v3c_G0924_p0021,G0924,v3c,21,pv,0.8154,88.498,both,chips/pv/v3c_G0924_p0021.png,,,1,True
v4_2_G0892_p0018,G0892,v4_2,18,nonpv,0.0,107.499,v4_2,chips/nonpv/v4_2_G0892_p0018.png,,,1,True
v4_2_G0892_p0025,G0892,v4_2,25,nonpv,0.0,11.944,v4_2,chips/nonpv/v4_2_G0892_p0025.png,,,1,True
v3c_G0924_p0022,G0924,v3c,22,pv,0.7872,359.226,both,chips/pv/v3c_G0924_p0022.png,,,1,True
v3c_G0924_p0023,G0924,v3c,23,pv,0.8734,60.444,both,chips/pv/v3c_G0924_p0023.png,,,1,True
v4_2_G0892_p0026,G0892,v4_2,26,nonpv,0.0,197.577,v4_2,chips/nonpv/v4_2_G0892_p0026.png,,,1,True
v4_2_G0892_p0027,G0892,v4_2,27,nonpv,0.0,124.179,v4_2,chips/nonpv/v4_2_G0892_p0027.png,,,1,True
v3c_G0924_p0025,G0924,v3c,25,pv,0.6178,61.778,both,chips/pv/v3c_G0924_p0025.png,,,1,True
v3c_G0924_p0026,G0924,v3c,26,pv,0.8859,69.821,both,chips/pv/v3c_G0924_p0026.png,,,1,True
